212   		1868  		1710  		1496  		1858  		
3456  		3862  		403   		578   		1309  		
646   		1171  		3885  		1345  		3094  		
1471  		5006  		890   		4683  		1882  		
3181  		504   		2205  		5598  		603   		
2437  		2678  		1144  		287   		1122  		
819   		1404  		8398  		1609  		5717  		
394   		1373  		3781  		1073  		31922 		
408   		619   		2099  		2657  		9023  		
1068  		19834 		405   		394   		11279 		
2126  		583   		366   		209774		636   		
660   		257   		2388  		4547  		5839  		
7171  		1765  		2801  		867   		846   		
247   		4748  		1765  		5415  		2121  		
4983  		849   		3532  		375   		306   		
25218 		55463 		656   		3496  		1462  		
230   		1796  		592   		3817  		4621  		
1319  		300   		981   		765   		690   		
541   		498   		378   		739   		701   		
1230  		1318  		295   		3802  		1823  		
308   		12573 		5937  		3788  		50508 		
4831  		770   		274   		11006 		4697  		
22266 		328   		426   		596   		463   		
3806  		4260  		803   		877   		972   		
7282  		295   		2221  		18992 		410   		
5796  		5968  		953   		8604  		314   		
403   		5987  		1631  		602   		466   		
2997  		943   		229   		4614  		29339 		
950   		7542  		727   		693   		410   		
3435  		415   		620   		14594 		671   		
812   		1616  		9253  		1343  		26548 		
8101  		5129  		3820  		1814  		5723  		
4742  		2253  		2565  		1044  		1126  		
6090  		9814  		703   		5426  		890   		
1099  		6201  		2626  		4597  		580   		
2523  		545   		29520 		212   		1029  		
524   		5594  		6989  		451   		209   		
2415  		7548  		3588  		3800  		713   		
420   		851   		6548  		2110  		4705  		
1014  		380   		6041  		1116  		9193  		
417   		689   		1001  		1287  		3782  		
2828  		13445 		318   		1434  		1838  		
608   		715   		4337  		1288  		6653  		
2274  		3410  		639   		3137  		794   		
431   		52260 		1620  		5262  		5553  		
566   		1094  		35786 		7936  		931   		
2185  		636   		3355  		4948  		4036  		
3673  		817   		3893  		516   		1458  		
5346  		1778  		584   		1385  		956   		
742   		451   		599   		2038  		2074  		
1962  		451   		981   		304   		1246  		
896   		463   		18850 		1683  		803   		
7777  		2963  		366   		11538 		13502 		
1042  		494   		830   		1482  		1831  		
4722  		1265  		1804  		9648  		213   		
9297  		11944 		2808  		1698  		1555278		
861   		767   		889   		2074  		3401  		
534   		468   		10901 		1125  		7467  		
55120 		637   		565   		1268  		351   		
6818  		549   		1885  		336   		1314  		
2048  		12083 		2560  		994   		729   		
11213 		4725  		795   		4734  		1812  		
1347  		1324  		10016 		1084  		5517  		
19553 		3015  		398   		1105  		446   		
3307  		24239 		2700  		3951  		3396  		
1329  		620   		264   		515   		1582  		
8768  		1298  		547   		949   		1802  		
1367  		2295  		1795  		3450  		377   		
5442  		195   		4440  		356   		2108  		
13326 		334   		2999  		6410  		2195  		
1060  		338   		1203  		657   		452   		
1583  		541   		836   		1584  		330   		
2055  		949   		1333  		1967  		2571  		
2782  		9745  		14219 		492   		4867  		
2008  		713   		3358  		819   		1701  		
1058  		332   		254   		2097  		1729  		
379   		36139 		3324  		497   		2573  		
779   		878   		3308  		526   		6524  		
6913  		943   		204   		1684  		4440  		
1597  		1595  		402   		1405  		1560  		
1876  		800   		495   		7089  		4519  		
593   		322   		1551  		117   		238   		
2859  		918   		6005  		1927  		519   		
6729  		4377  		471   		298   		5219  		
21272 		599   		1930  		3178  		781   		
2491  		377   		12366 		1073  		530   		
12078 		376   		4759  		7086  		2937  		
222   		1538  		1947  		237   		4365  		
560   		676   		5984  		1494  		446   		
963   		4153  		3680  		1507  		16172 		
588   		16720 		901   		746   		5141  		
15170 		1779  		5398  		1258  		413   		
4267  		1502  		5320  		864   		342   		
1107  		977   		600   		2485  		1358  		
1471  		258   		1075  		5092  		695   		
7823  		621   		1744  		179   		493   		
409   		1461  		403   		1012  		13007 		
3173  		431   		1259  		1406  		377   		
1829  		7616  		5520  		11256 		2222  		
753   		6820  		233   		2318  		6438  		
671   		316   		481   		16647 		2422  		
914   		2074  		951   		1206  		2269  		
3232  		875   		3399  		1966  		2110  		
744   		152   		2521  		347   		2923  		
2133  		841   		8028  		2452  		1108  		
3912  		515   		960   		411   		979   		
7336  		445   		8966  		11133 		3148  		
455   		1221  		2059  		1456  		524   		
1821  		2045  		899   		2204  		7151  		
1419  		644   		993   		4639  		1824  		
422   		246   		946   		1181  		6675  		
3732  		179   		1244  		3602  		6760  		
6154  		1106  		1539  		10331 		836   		
5349  		308   		1575  		483   		2200  		
376   		2952  		1181  		2343  		1506  		
4697  		394   		7357  		10246 		1904  		
370   		381   		837   		1640  		2775  		
1119  		527   		3187  		779   		534   		
109   		2148  		298   		455   		2522  		
590   		758   		859   		3353  		6293  		
2044  		5340  		1282  		1974  		1939  		
2386  		643   		2516  		2674  		1131  		
7170  		490   		10393 		355   		1917  		
1369  		1850  		16274 		539   		493   		
8161  		666   		4940  		2811  		817   		
6592  		771   		674   		1598  		2127  		
719   		1981  		3138  		1054  		1974  		
1360  		2182  		1716  		412   		15465 		
528   		716   		1587  		4228  		6362  		
4802  		91    		11855 		987   		6331  		
4455  		394   		678   		1844  		5816  		
596   		7584  		10082 		7673  		1132  		
2381  		4987  		704   		5876  		4125  		
541   		1197  		4361  		5300  		10314 		
5499  		6348  		590   		458   		393   		
10045 		5827  		383   		593   		1210  		
313   		2822  		2186  		42975 		5482  		
3526  		1729  		3180  		1503  		6047  		
999   		17427 		594   		473   		1486  		
1769  		290   		435   		1155  		4502  		
1046  		2344  		3406  		336   		873   		
1181  		7016  		806   		476   		951   		
773   		7639  		1599  		3593  		468   		
3164  		4372  		1091  		840   		3247  		
4993  		657   		4858  		5946  		374   		
781   		616   		4477  		4004  		2681  		
515   		1091  		2947  		17959 		598   		
329   		895   		8560  		450   		1009  		
1359  		879   		1327  		1034  		4679  		
1254  		236   		600   		730   		911   		
10681 		15498 		10292 		3002  		1513  		
210   		446   		1704  		649   		556   		
14211 		515   		317   		2241  		4546  		
1963  		7446  		281   		618   		877   		
606   		5331  		1059  		1730  		243   		
12660 		499   		3812  		2310  		7940  		
1225  		3841  		1429  		1124  		953   		
300   		345   		380   		5336  		491   		
946   		513   		2810  		2537  		333   		
1216  		1727  		675   		562   		240   		
225   		336   		2840  		1352  		516   		
927   		1475  		558   		4609  		4750  		
144   		2613  		38272 		479   		2948  		
604   		722   		714   		4851  		142   		
530   		3903  		2200  		2109  		509   		
16170 		1451  		572   		6118  		752   		
4122  		1003  		2354  		555   		5559  		
2143  		1717  		1939  		624   		721   		
221   		1187  		3724  		5269  		33706 		
2313  		3459  		710   		2835  		325   		
1436  		444   		363   		2047  		1215  		
492   		2740  		4019  		2389  		3986  		
1088  		10079 		793   		1824  		708   		
862   		4152  		23051 		2798  		4141  		
4159  		762   		999   		14940 		447   		
848   		3175  		11750 		2662  		2447  		
2606  		1318  		1290  		739   		32124 		
2340  		4406  		920   		6985  		4699  		
11021 		16898 		7273  		2548  		9522  		
5518  		2757  		184   		1648  		711   		
2281  		925   		530   		531   		5231  		
37419 		5199  		1568  		144   		3268  		
556   		4213  		376   		597   		8174  		
7625  		567   		2243  		881   		1645  		
993   		8032  		1611  		1201  		4229  		
2889  		1505  		41480 		446   		1356  		
1500  		1746  		5190  		2710  		603   		
2627  		178   		22640 		418   		1018  		
1879  		750   		189   		8913  		1489  		
3140  		990   		5883  		1953  		344   		
3979  		665   		785   		828   		495   		
474   		1024  		1708  		3628  		15922 		
193   		952   		1415  		1425  		1050  		
4881  		424   		481   		644   		5721  		
277   		10351 		2076  		487   		3576  		
483   		1991  		1696  		3738  		5393  		
701   		9000  		1572  		437   		2725  		
120795		1465  		2354  		1475  		986   		
27548 		677   		19438 		212   		1903  		
614   		1974  		568   		4707  		306   		
3321  		16823 		2730  		7531  		407   		
10817 		4019  		1075  		6886  		1114  		
1762  		3183  		8426  		1805  		1294  		
765   		630   		4370  		7428  		1104  		
1116  		2998  		307   		4218  		8330  		
803   		2124  		356   		2168  		1340  		
538   		5093  		1260  		4076  		10019 		
1008  		869   		31718 		519   		2939  		
1665  		1186  		6853  		2721  		531   		
1107  		8263  		2693  		280   		920   		
1251  		2421  		239   		10389 		1200  		
1581  		3484  		1894  		2958  		981   		
1697  		38489 		944   		2203  		4127  		
1867  		1006  		3586  		13014 		1435  		
1055  		2972  		6225  		2382  		485   		
1066  		2719  		15091 		332   		3440  		
1445  		2555  		1065  		1237  		311   		
14675 		287   		526   		409   		3967  		
819   		491   		5124  		2701  		9768  		
13977 		2762  		60156 		1790  		3625  		
949   		2873  		815   		170   		500   		
9026  		1674  		691   		3915  		2540  		
1381  		5959  		2918  		319   		2871  		
2311  		2556  		2111  		531   		1052  		
34182 		2495  		1202  		3751  		567   		
1036  		1129  		6733  		3303  		1683  		
13234 		3408  		980   		456   		6062  		
887   		3419  		2876  		1399  		996   		
3305  		3213  		941   		750   		8982  		
437   		2005  		1717  		13984 		554   		
491   		596   		9480  		6888  		519   		
2024  		1173  		7494  		5542  		804   		
504   		1562  		943   		451   		1473  		
569   		6623  		405   		1127  		1361  		
1254  		2422  		4092  		1105  		400   		
3324  		5285  		4322  		9256  		2404  		
2248  		371   		833   		1228  		1188  		
1041  		3387  		4294  		10529 		4496  		
19169 		4781  		1807  		8271  		2543  		
43707 		2892  		1228  		224   		634   		
434   		10757 		477   		603   		768   		
953   		576   		602   		3401  		5719  		
683   		2762  		1784  		2143  		1304  		
1661  		325   		30328 		633   		480   		
963   		431   		842   		978   		2059  		
1193  		1219  		3642  		29156 		307   		
1280  		426   		461   		2425  		964   		
5712  		8638  		5106  		2945  		1234  		
3387  		298   		192   		3853  		842   		
7353  		5150  		366   		1317  		3292  		
1208  		4377  		1421  		822   		5974  		
978   		469   		1380  		815   		4751  		
1286  		544   		378   		9764  		149   		
1204  		522   		784   		858   		1771  		
660   		478   		2738  		12402 		4555  		
350   		731   		5298  		10387 		332   		
7547  		952   		5589  		788   		1336  		
1848  		367   		173   		492   		24558 		
1244  		21235 		2569  		2763  		2689  		
1734  		330   		1182  		414   		1419  		
556   		2780  		4645  		2883  		985   		
954   		2934  		2591  		728   		321   		
923   		2147  		332   		428   		1065  		
21133 		7796  		1881  		263   		3288  		
1115  		2007  		2182  		1216  		23679 		
1052  		703   		5190  		3421  		1069  		
287   		1857  		303   		620   		3400  		
3117  		5924  		431   		273   		10768 		
324   		1510  		1887  		1405  		3902  		
41500 		1258  		259   		1608  		7633  		
4431  		3156  		10467 		1167  		5266  		
4379  		355   		1215  		1001  		375   		
18357 		489   		1702  		22263 		496   		
5727  		525   		1543  		3262  		842   		
816   		691   		6790  		413   		1817  		
497   		1181  		1950  		3196  		354   		
2118  		4778  		2580  		672   		530   		
1713  		3325  		4304  		1521  		4762  		
1925  		1506  		5305  		21041 		570   		
1622  		1545  		404   		9997  		2603  		
1134  		8420  		12497 		699   		11093 		
2841  		548   		4272  		888   		954   		
1033  		1049  		10138 		726   		1717  		
4415  		2431  		5623  		5457  		15465 		
3445  		1113  		566   		1316  		2184  		
8622  		1275  		829   		6329  		2300  		
640   		1633  		601   		3306  		2599  		
3517  		2415  		7812  		274   		824   		
2082  		1749  		409   		780   		1187  		
9789  		1759  		6715  		301   		496   		
22256 		6145  		1491  		936   		1174  		
449   		482   		4170  		4696  		650   		
243   		301   		4279  		3276  		2158  		
1166  		3836  		675   		592   		383   		
594   		540   		285   		429   		868   		
2593  		2249  		11043 		942   		2361  		
763   		1089  		922   		8528  		924   		
1482  		166   		8940  		372   		6018  		
2452  		384   		922   		4144  		3181  		
642   		5486  		3549  		338   		1459  		
247   		1401  		1422  		1121  		4946  		
453   		16009 		4307  		30560 		852   		
10275 		780   		8714  		545   		20814 		
8435  		2430  		932   		1907  		965   		
803   		1253  		2144  		1025  		705   		
3158  		514   		640   		3703  		335   		
4644  		1101  		687   		5795  		12472 		
514   		3114  		522   		145267		439   		
331   		734   		922   		777   		1697  		
1038  		6356  		624   		1039  		1217  		
993   		3964  		439   		1097  		1038  		
4730  		494   		289   		5407  		345   		
2234  		854   		842   		388   		223   		
1489  		1578  		373   		482   		2857  		
608   		37688 		1666  		407   		1576  		
11087 		2668  		2273  		742   		2068  		
8427  		1884  		826   		493   		794   		
2220  		2961  		641   		11594 		1401  		
1707  		5456  		389   		3373  		1925  		
2956  		4544  		1008  		1581  		4769  		
8597  		486   		526   		754   		733   		
1810  		236   		10193 		956   		1673  		
1226  		940   		8739  		4927  		653   		
1101  		815   		307   		557   		39245 		
3032  		2214  		1225  		1558  		3120  		
1429  		2176  		6980  		3855  		1298  		
294   		13356 		771   		1914  		1874  		
957   		396   		9441  		704   		2101  		
10038 		2482  		398   		375   		183   		
6347  		9871  		3036  		5616  		4539  		
589   		1381  		4864  		3101  		6288  		
368   		605   		3739  		641   		985   		
4583  		968   		5985  		4899  		3668  		
627   		1298  		799   		376   		1304  		
15852 		748   		1044  		5783  		332   		
2276  		1489  		14277 		753   		684   		
568   		4252  		1649  		3583  		1048  		
7415  		516   		2207  		4420  		449   		
626   		2397  		319   		4859  		12161 		
649   		989   		1047  		1872  		855   		
18988 		4093  		595   		747   		860   		
4435  		2949  		529   		3343  		4378  		
9400  		301   		1650  		566   		6736  		
1837  		37495 		17646 		466   		2748  		
1497  		304   		7064  		3495  		4870  		
2778  		732   		2471  		923   		4842  		
294   		1135  		4701  		874   		725   		
247   		2517  		1196  		950   		1722  		
3742  		1904  		1387  		15574 		542   		
3690  		1155  		343   		7140  		3139  		
237   		6494  		24646 		1495  		721   		
517   		2917  		1064  		7667  		1707  		
8001  		1083  		1196  		10813 		2236  		
1756  		716   		22368 		4078  		1432  		
486   		9720  		2446  		479   		1562  		
473   		4289  		1317  		3136  		1590  		
516   		448   		399   		3641  		519   		
28052 		670   		506   		7561  		5663  		
7046  		6777  		325   		811   		3482  		
2601  		515   		1487  		1793  		384   		
2846  		784   		121   		1402  		1257  		
4685  		898   		3186  		2714  		1822  		
971   		452   		1045  		2709  		226   		
10534 		5421  		793   		411   		3298  		
1979  		4952  		2723  		1490  		8453  		
1500  		797   		521   		505   		1264  		
266   		8338  		1437  		380   		3450  		
13752 		748   		277   		364   		5302  		
21470 		488   		846   		2728  		4378  		
546   		514   		510   		1698  		8568  		
855   		603   		357   		2145  		645   		
1243  		1852  		10841 		249   		729   		
566   		1659  		6094  		3359  		6952  		
267   		677   		4831  		562   		6297  		
3569  		627   		2422  		470   		21718 		
1408  		3949  		607   		981   		1011  		
4978  		3881  		1497  		6265  		2338  		
61158 		2809  		5406  		1621  		5849  		
255   		8292  		377   		745   		366   		
13623 		22955 		501   		872   		8062  		
3836  		870   		896   		184   		1557  		
404   		340   		2612  		2728  		1860  		
227   		514   		4536  		1448  		269   		
992   		293   		4301  		2058  		757   		
1067  		1163  		2319  		1217  		1839  		
5198  		1661  		1994  		1399  		428   		
3031  		5999  		1578  		2022  		900   		
10540 		4780  		976   		17241 		417   		
1600  		3108  		2159  		3765  		6307  		
723   		768   		3038  		1639  		438   		
829   		4182  		5502  		1633  		15937 		
4376  		2221  		514   		2877  		384   		
1895  		11706 		1394  		926   		1545  		
2809  		474   		2470  		4148  		2782  		
516   		2913  		490   		1155  		956   		
7815  		446   		1596  		964   		1345  		
1821  		977   		7531  		6380  		222   		
2339  		2421  		1184  		3688  		344   		
990   		570   		698   		5972  		2804  		
4107  		7218  		3826  		1321  		6856  		
3477  		398   		658   		184   		4086  		
2228  		7894  		3508  		968   		4390  		
1706  		3367  		2947  		576   		637   		
10436 		1895  		719   		37545 		1780  		
729   		7312  		512   		484   		1299  		
1230  		2776  		6517  		802   		1333  		
4017  		3518  		25179 		1128  		2950  		
577   		1863  		1343  		809   		2567  		
5034  		2236  		1490  		428   		6306  		
1258  		453   		319   		498   		722   		
427   		4490  		3943  		670   		405   		
1321  		9020  		205   		778   		4266  		
297   		585   		1484  		2556  		1895  		
538   		1307  		3549  		428   		457   		
1247  		584   		2886  		1242  		700   		
554   		329   		1497  		780   		568   		
674   		276   		357   		647   		1140  		
4666  		7092  		2648  		3650  		7619  		
759   		1874  		726   		27350 		421   		
1032  		1049  		1142  		10102 		350970		
195   		409   		758   		1252  		9619  		
8462  		3366  		489   		5746  		1997  		
3328  		3900  		880   		4856  		342   		
1233  		3199  		2459  		290   		655   		
1988  		715   		6177  		1427  		995   		
326   		1630  		5234  		5879  		492   		
229   		852   		517   		3744  		11474 		
1210  		196   		1851  		361   		857   		
1175  		4683  		1277  		438   		484   		
4111  		798   		9948  		4127  		389   		
575   		211   		2461  		3641  		1619  		
1401  		2940  		1731  		17186 		11847 		
254   		8979  		437   		770   		21044 		
1717  		382   		604   		672   		16690 		
11866 		5208  		444   		248   		5407  		
302   		751   		1374  		5153  		4147  		
366   		27131 		438   		1181  		430   		
995   		17969 		1147  		7293  		9824  		
1316  		10537 		4743  		682   		5827  		
1079  		498   		1864  		1555  		2240  		
4577  		1003  		9313  		2266  		496   		
967   		2011  		283   		706   		2104  		
1061  		2846  		997   		672   		1096  		
46278 		944   		2690  		1462  		2952  		
2096  		2333  		3121  		5486  		2457  		
744   		1187  		1292  		465   		710   		
1902  		4297  		677   		662   		3540  		
9816  		3717  		736   		1299  		1082  		
982   		213   		263   		13181 		12747 		
651   		5556  		1968  		1890  		1375  		
1874  		1514  		1485  		835   		164   		
3028  		466   		3734  		4874  		1369  		
788   		598   		536   		1140  		746   		
365   		881   		1570  		10731 		617   		
628   		1101  		1001  		694   		6500  		
356   		3761  		1942  		5063  		1249  		
405   		908   		3089  		1141  		1716  		
536   		69147 		12159 		5076  		8657  		
731   		918   		673   		3143  		466   		
2940  		572   		397   		3439  		293   		
704   		5083  		1966  		1025  		1080  		
1892  		417   		2714  		509   		546   		
286   		1594  		2032  		794   		16661 		
18402 		732   		807   		19733 		7738  		
5461  		3013  		7796  		7762  		384   		
3902  		1298  		4227  		1590  		447   		
311   		647   		15735 		7409  		8924  		
824   		718   		49628 		1795  		1114  		
2448  		13832 		531   		616   		452   		
1964  		3637  		362   		763   		313   		
3645  		370   		969   		2457  		353   		
4581  		13740 		3301  		6813  		2706  		
9789  		9269  		1373  		2131  		3028  		
3004  		1212  		4533  		1040  		1145  		
18638 		2933  		4078  		31166 		2160  		
1520  		9468  		1706  		1515  		1748  		
4003  		521   		3323  		5902  		334   		
3480  		4919  		353   		1238  		1516  		
1042  		1201  		357   		2292  		2485  		
335   		232   		1900  		9399  		2128  		
6480  		502   		489   		260   		560   		
428   		2847  		23894 		479   		4564  		
2685  		769   		1148  		7454  		517   		
7774  		607   		3295  		16947 		538   		
2701  		387   		763   		1185  		620   		
917   		309   		2639  		2385  		213   		
2863  		647   		793   		3863  		6232  		
457   		99    		8385  		834   		983   		
724   		745   		3978  		544   		10697 		
9552  		12236 		4919  		2825  		9658  		
948   		633   		2228  		3176  		1059  		
5920  		7239  		3089  		1100  		8383  		
503   		747   		2315  		8960  		502   		
832   		14571 		1415  		1877  		237   		
1259  		3796  		147   		4639  		317   		
1510  		193   		716   		574   		375   		
6608  		5546  		367   		12369 		609   		
477   		4072  		1586  		3275  		719   		
6590  		1476  		16580 		2499  		12724 		
358   		399   		602   		10094 		12838 		
3724  		2491  		2765  		284   		7633  		
1168  		1167  		8455  		4996  		6987  		
2210  		2579  		810   		380   		1808  		
12545 		6339  		6300  		13714 		364   		
2441  		832   		346   		717   		916   		
14860 		2929  		470   		3547  		824   		
3195  		974   		743   		3144  		4411  		
384   		1952  		310   		1148  		11258 		
7660  		5336  		6169  		4023  		3110  		
22665 		1978  		3391  		1698  		10214 		
507   		871   		5892  		1750  		616   		
2691  		882   		2366  		408   		3908  		
5038  		699   		566   		33360 		7116  		
4390  		794   		709   		1859  		1661  		
4621  		347   		3454  		2503  		2447  		
1628  		4484  		1356  		2055  		1035  		
1782  		280   		1004  		876   		260   		
10258 		12297 		17376 		3491  		932   		
9121  		2057  		737   		1049  		8169  		
310   		540   		4382  		19008 		12852 		
43424 		16015 		3942  		346   		1350  		
1858  		842   		2444  		216   		269   		
360   		39364 		346   		7433  		402   		
2187  		308   		10007 		5629  		1793  		
563   		291   		46734 		253   		478   		
1115  		7034  		768   		1750  		5119  		
19861 		3201  		1335  		382   		383   		
3748  		1025  		10585 		1061  		310   		
26835 		312425		606   		1228  		465   		
1037  		1619  		3255  		10011 		1060  		
8543  		7835  		2382  		481   		583   		
1554  		5200  		453   		996   		1138  		
328   		1022  		492   		2278  		1418  		
3190  		1673  		1012  		1444  		1019  		
1376  		1502  		3984  		3650  		4515  		
2639  		1101  		350   		4004  		2260  		
1465  		1582  		4231  		1474  		2167  		
922   		647   		926   		2174  		811   		
6557  		585   		1001  		3384  		7821  		
7847  		3844  		348   		1062  		1619  		
1034  		228   		3495  		2265  		464   		
433   		1301  		476   		506   		7166  		
9927  		4373  		333   		958   		3687  		
625   		1315  		743   		5215  		14176 		
398   		11867 		6378  		2603  		23405 		
2293  		1137  		3594  		772   		4453  		
23291 		18532 		1171  		909   		2651  		
1498  		6586  		1050  		395   		1271  		
695   		985   		4475  		1119  		740   		
2006  		2997  		394   		572   		782   		
3006  		6309  		1848  		7099  		19124 		
17053 		748   		5423  		1057  		1179  		
2062  		6259  		4230  		663   		635   		
569   		2498  		1900  		1015  		981   		
3545  		23885 		522   		29529 		538   		
3146  		19040 		1510  		3450  		10049 		
707   		541   		1446  		692   		7070  		
488   		33012 		316   		969   		2001  		
1217  		12709 		10862 		466   		417   		
581   		1365  		1806  		6780  		861   		
1258  		846   		800   		740   		4400  		
4787  		1931  		358   		1373  		10046 		
8261  		36515 		139922		775   		3304  		
2795  		1729  		3511  		3628  		2822  		
2596  		6338  		1655  		3140  		223   		
275   		4488  		450   		295   		6617  		
790   		1098  		703   		789   		3962  		
8647  		21707 		1397  		531   		2062  		
2657  		1027  		1670  		893   		200   		
563   		1589  		998   		495   		288   		
890   		21453 		474   		429   		388   		
281   		1449  		1075  		11555 		1518  		
1282  		1170  		10450 		6001  		9998  		
675   		1408  		586   		492   		969   		
1660  		3991  		2441  		14084 		2526  		
2985  		1874  		4105  		4518  		847   		
9462  		279   		2649  		2451  		287   		
3180  		2013  		4583  		641   		13050 		
2400  		16730 		255   		1027  		6399  		
694   		735   		3708  		423   		5357  		
13175 		3551  		1592  		2514  		8879  		
432   		2886  		1399  		1543  		3575  		
3349  		1418  		1563  		1284  		582   		
5866  		3052  		11509 		5719  		4406  		
998   		1887  		2719  		3614  		2699  		
544   		8830  		3163  		823   		4012  		
2107  		699   		662   		2884  		34289 		
2171  		838   		202   		1914  		767   		
571   		2648  		5233  		342   		1066  		
2556  		4956  		322   		3656  		1009  		
6223  		4965  		1303  		2345  		3837  		
744   		10060 		4014  		1331  		912   		
446   		1039  		443   		951   		817   		
437   		896   		2315  		112019		307   		
2270  		982   		2338  		784   		478   		
255   		2251  		22019 		2651  		1447  		
282   		206330		1384  		9411  		411   		
2987  		552   		4529  		626   		7366  		
234   		3253  		337   		1155  		2172  		
343   		1406  		7341  		4385  		2745  		
2739  		3711  		9417  		2851  		229   		
4892  		1814  		1159  		5662  		696   		
6718  		2029  		1249  		9404  		4998  		
13393 		220   		1846  		9187  		7029  		
3442  		220   		1124  		1322  		2500  		
1070  		3394  		1049  		699   		3066  		
2902  		185716		976   		1077  		5636  		
3735  		710   		3233  		4567  		7542  		
3851  		7611  		1687  		6479  		576   		
284   		312   		2262  		1971  		478   		
5955  		915   		338   		529   		1913  		
8696  		460   		4290  		2711  		8014  		
2566  		1311  		461   		9444  		1931  		
1965  		619   		287   		7568  		245   		
2946  		5752  		478   		2119  		105139		
2161  		4483  		351   		2917  		936   		
2701  		898   		1290  		922   		2667  		
539   		193   		6470  		3639  		588   		
1807  		3093  		405   		6508  		1526  		
638   		1192  		23105 		1160  		1020  		
1632  		2011  		8116  		869   		2229  		
2488  		666   		5261  		1649  		277   		
3664  		3931  		3861  		3032  		1165  		
6202  		687   		3410  		797   		15506 		
1668  		3934  		10812 		1139  		2250  		
4690  		542   		2925  		301   		2492  		
801   		803   		628   		1948  		3138  		
4488  		736   		10697 		4711  		642   		
1631  		2801  		3177  		1202  		459   		
293   		18022 		3029  		561   		1271  		
548   		6958  		765   		1701  		3626  		
1959  		7473  		728   		619   		8276  		
14817 		478   		822   		1071  		224   		
2837  		7487  		774   		396   		451   		
268   		340   		18853 		6841  		8337  		
529   		1736  		8720  		5671  		5083  		
5704  		1076  		666   		16463 		3392  		
748   		871   		17407 		1431  		488   		
3249  		1458  		641   		2012  		599   		
740   		300   		1950  		229   		473   		
3033  		1133  		359   		5548  		363   		
1782  		1493  		1173  		3225  		1272  		
755   		664   		1032  		12980 		7605  		
1610  		1058  		525   		1420  		527   		
1797  		1052  		1423  		5792  		800   		
3023  		584   		15016 		2988  		351   		
2181  		837   		2781  		4410  		22543 		
7529  		10694 		932   		12901 		1222  		
727   		639   		1098  		597   		425   		
1999  		108   		1088  		1894  		751   		
9275  		3187  		3507  		730   		7745  		
1521  		6685  		288   		1063  		622   		
3685  		1916  		2056  		8449  		1811  		
473   		7563  		630   		11505 		3658  		
6137  		7408  		1280  		3408  		933   		
940   		2912  		339   		2573  		11728 		
9886  		305   		2457  		1627  		631   		
484   		1947  		15082 		272   		8906  		
4956  		18305 		447   		694   		414   		
1603  		1141  		23791 		1341  		785   		
554   		12150 		923   		1710  		3356  		
671   		1538  		2668  		3489  		2245  		
2351  		2358  		1602  		486   		1957  		
1078  		894   		4392  		471   		504   		
361   		3492  		5901  		1179  		2218  		
2339  		468   		600   		902   		737   		
9200  		930   		191   		453   		383   		
1550  		5640  		19191 		976   		3373  		
2057  		3713  		981   		654   		691   		
2592  		12145 		1187  		2661  		835   		
1230  		8173  		10734 		3194  		261   		
11240 		5176  		1454  		2800  		573   		
6622  		870   		917   		1958  		467   		
1047  		2094  		4156  		384   		19774 		
752   		1639  		12461 		973   		202   		
352   		309   		860   		622   		488   		
1020  		385   		200   		2055  		3964  		
1033  		1432  		1248  		2752  		156   		
650   		895   		3992  		711   		1587  		
167   		3275  		1003  		2359  		3801  		
870   		15816 		778   		373   		9690  		
8595  		1532  		3006  		981   		1459  		
14953 		1891  		1145  		1032  		1766  		
2052  		582   		4816  		614   		931   		
421   		1596  		12177 		2472  		1324  		
6167  		2340  		6135  		18297 		8723  		
672   		5138  		4686  		860   		1289  		
1314  		31388 		570   		376   		3649  		
8927  		14786 		447   		3020  		247   		
2682  		570   		1250  		731   		825   		
748   		10144 		494   		774893		6210  		
842   		402   		2300  		525   		432   		
2966  		1701  		347   		5890  		511   		
5838  		624   		9814  		6764  		3612  		
1552  		270   		2688  		1682  		1243  		
2386  		764   		6396  		767   		4555  		
3380  		220   		846   		873   		689   		
7474  		365   		618   		529   		3656  		
4551  		1844  		701   		3741  		5087  		
1755  		3412  		1269  		353   		5337  		
3452  		700   		502   		2406  		2337  		
9978  		699   		1653  		3220  		167   		
1577  		635   		2818  		10605 		2281  		
1059  		2080  		17464 		4156  		198   		
7116  		1093  		2499  		323   		5558  		
1346  		2924  		1425  		578   		5613  		
856   		1119  		8452  		1984  		19703 		
12067 		429   		1479  		3661  		291   		
577   		5239  		3300  		1219  		5697  		
1121  		653   		21714 		1929  		1931  		
34414 		3502  		2069  		1426  		22568 		
2743  		225   		434   		14139 		1366  		
8973  		1480  		834   		792   		6994  		
753   		12150 		1084  		488   		2307  		
1916  		6410  		340   		281   		1375  		
757   		449   		3589  		291   		6671  		
663   		29038 		390   		704   		2973  		
3043  		1289  		1432  		2875  		1764  		
1369  		3932  		3476  		8797  		1551  		
5409  		13123 		2367  		727   		4021  		
3015  		435   		9215  		8837  		3639  		
10721 		1297  		7500  		1097  		1234  		
201   		7453  		2883  		6684  		460   		
1212  		6167  		2866  		8616  		4793  		
6361  		8415  		780   		872   		3538  		
1198  		5399  		18568 		330   		439   		
870   		492   		17538 		860   		3737  		
470   		2669  		1481  		865   		1052  		
584   		4848  		13438 		1275  		33020 		
295   		6463  		914   		4427  		2826  		
